ID,Birth Year,Education,Marital Status,Income,Kids at Home,Teenagers at Home,Customer Enrolment Data,Recency,Complains,Amt_Wines_2Yrs,Amt_Fruits_2Yrs,Amt_Meat_Prod_2Yrs,Amt_Fish_Prod_2Yrs,Amount_Sweet_Prod_2Yrs,Amount_Gold_Prod_2Yrs,Purchases with Disc.,Off._  Accpt_Cmp1,Off._  Accpt_Cmp2,Off._  Accpt_Cmp3,Off._  Accpt_Cmp4,Off._  Accpt_Cmp5,Off._  Accpt_Last_Cmp,No. of Web Purchases,No. of Catalogue Purchases,No.  Of Store Purchases,No. of Web Visits Last Month
6379,1949,Master,Widow,"? 47,570",1,1,29-05-2013,3,0,67,1,20,0,2,31,3,0,0,0,0,0,1,2,2,2,7
9239,1961,Master,Married,"? 61,923",0,2,26-07-2013,94,0,92,4,18,3,3,6,1,0,0,0,0,0,0,2,1,4,3
8315,1995,Graduation,Single,"? 34,824",0,0,26-03-2014,65,0,4,2,11,2,0,4,1,0,0,0,0,0,0,1,0,2,6
2868,1949,Phd,Single,"? 26,518",1,1,08-04-2013,33,0,20,1,28,3,3,2,3,0,0,0,0,0,1,2,0,3,8
10888,1961,Graduation,Single,"? 45,938",0,0,03-11-2013,46,0,273,11,178,62,83,29,2,0,0,0,0,0,0,8,4,6,6
1277,1960,Graduation,Together,"? 78,468",0,0,09-04-2014,29,0,434,22,388,104,22,34,1,1,0,0,0,0,0,10,7,10,4
9977,1973,Graduation,Divorced,"? 78,901",0,1,17-09-2013,99,0,321,11,309,33,26,34,3,0,0,0,0,0,0,9,3,5,4
10196,1978,Graduation,Married,"? 71,427",2,0,12-03-2014,26,0,212,123,177,15,64,23,2,0,0,0,0,0,0,8,2,8,4
6384,1978,Graduation,Divorced,"? 71,022",0,1,11-02-2014,30,0,909,12,278,0,12,242,3,0,0,1,0,0,0,5,2,11,8
8029,1988,Master,Single,"? 90,247",0,0,29-04-2014,27,0,1184,32,352,21,16,16,1,1,0,0,1,1,1,3,4,7,1
968,1968,Master,Divorced,"? 41,335",1,0,26-12-2013,24,0,112,19,21,16,14,5,3,0,0,0,0,0,0,4,1,4,7
6988,1986,Graduation,Married,"? 71,952",1,0,10-01-2013,93,0,656,80,455,52,107,93,2,0,0,1,0,1,0,8,4,8,4
4472,1970,Phd,Divorced,"? 35,682",1,0,27-06-2014,34,0,23,0,8,6,2,18,1,0,0,0,0,0,0,1,1,3,2
6991,1951,Graduation,Divorced,"? 43,185",0,1,10-04-2013,88,0,537,6,42,16,6,30,2,0,0,0,0,0,0,9,3,6,8
3336,1948,Phd,Together,"? 66,375",0,1,21-11-2013,96,0,712,0,45,0,0,191,3,0,0,1,0,0,0,2,4,5,7
4301,1971,Master,Married,"? 35,178",1,0,10-01-2013,10,0,23,1,13,2,2,18,1,0,0,1,0,0,1,1,1,2,7
1940,1986,Graduation,Married,"? 25,252",1,0,12-07-2013,26,0,1,3,4,2,2,6,1,0,0,0,0,0,0,1,0,2,8
1272,1965,Master,Single,"? 55,250",0,1,21-10-2012,49,0,664,58,83,32,0,66,4,0,0,0,0,0,0,7,5,10,5
1388,1975,Graduation,Single,"? 33,249",1,0,20-02-2013,11,0,6,10,21,19,14,42,2,0,0,0,0,0,0,2,1,3,6
1044,1953,Graduation,Together,"? 58,398",0,0,14-05-2013,44,0,299,5,201,21,21,49,3,0,0,0,0,0,0,5,4,8,4
6969,1982,Graduation,Together,"? 50,272",1,0,07-08-2013,75,0,99,13,66,43,8,4,3,0,0,0,0,0,0,4,1,5,7
10479,1975,Phd,Married,"? 76,618",0,0,07-12-2012,64,0,749,40,294,121,160,147,1,0,0,0,0,0,0,3,2,5,1
3619,1960,2N Cycle,Divorced,"? 87,305",0,0,23-09-2012,19,0,345,25,501,63,138,80,1,0,0,0,0,1,1,5,3,8,2
1715,1978,Graduation,Together,"? 25,851",1,0,11-02-2013,45,0,9,4,18,7,5,5,2,0,0,0,0,0,0,2,0,3,7
10159,1970,Graduation,Divorced,"? 58,710",0,1,31-03-2013,77,0,440,81,368,0,122,174,6,0,0,0,0,0,0,11,5,9,6
1463,1958,Graduation,Single,"? 45,160",1,1,29-03-2014,9,0,8,2,5,3,0,3,1,0,0,0,0,0,0,1,0,2,7
5114,1965,Master,Married,"? 74,806",0,1,19-12-2012,1,0,670,9,249,0,28,9,2,0,0,0,0,0,0,5,4,5,4
4990,1954,Graduation,Married,"? 59,111",0,0,02-05-2013,90,0,524,0,134,28,28,155,1,0,0,0,0,0,0,11,1,8,7
4329,1984,Phd,Married,"? 18,988",1,0,23-05-2014,43,0,6,0,6,2,1,1,2,0,0,0,0,0,0,1,0,3,7
10936,1965,Graduation,Married,"? 72,190",0,0,13-02-2013,79,0,597,166,597,172,166,249,1,0,0,0,0,0,0,5,6,4,3
4692,1976,Graduation,Married,"? 7,500",1,0,01-08-2012,19,0,7,0,12,13,7,32,5,0,0,1,0,0,1,4,1,2,9
7212,1966,Graduation,Married,"? 44,794",0,1,08-06-2014,99,0,54,0,7,0,0,4,1,0,0,0,0,0,0,2,0,3,6
6086,1955,Graduation,Married,"? 80,395",0,0,23-11-2013,62,0,445,25,706,80,76,48,1,1,0,0,0,0,0,6,5,12,2
437,1976,Master,Divorced,"? 75,012",0,0,25-01-2014,41,0,294,142,218,164,58,151,1,0,0,0,0,0,0,3,8,11,1
11171,1965,Master,Married,"? 56,962",2,1,11-10-2013,60,0,292,3,77,10,3,26,7,0,0,0,0,0,0,6,3,5,7
11101,1991,Graduation,Together,"? 89,891",0,0,15-04-2013,17,0,412,22,132,59,28,183,1,0,0,0,0,1,0,11,6,8,4
5329,1949,Phd,Divorced,"? 35,946",1,1,27-09-2013,24,0,8,0,3,0,0,0,1,0,0,0,0,0,0,0,0,3,5
610,1953,Phd,Together,"? 53,593",1,1,07-08-2012,60,0,349,4,78,6,0,43,8,0,0,0,0,0,0,7,2,6,8
9384,1978,Graduation,Married,"? 66,373",1,1,12-06-2013,57,0,328,9,124,12,24,109,7,0,0,0,0,0,0,4,2,10,3
5956,1948,Phd,Divorced,"? 45,072",1,2,16-10-2013,74,0,144,2,99,7,2,30,5,0,0,0,0,0,0,6,1,4,8
10430,1973,Graduation,Divorced,"? 89,694",1,1,09-10-2013,22,0,1126,28,211,37,28,42,3,1,0,0,1,1,0,4,3,4,5
7875,1949,Graduation,Married,"? 72,025",0,0,29-04-2014,46,0,967,0,617,43,50,0,1,1,0,0,1,1,1,4,8,13,2
7072,1973,Graduation,Married,"? 67,432",0,1,29-03-2013,69,0,432,79,341,177,136,170,2,0,0,0,0,0,0,8,5,4,4
6255,1952,Master,Together,"? 70,545",0,1,03-06-2014,29,0,138,39,63,55,18,21,1,0,0,0,0,0,0,4,1,7,2
6516,1989,Basic,Married,"? 17,487",1,0,18-03-2013,37,0,0,0,1,7,4,6,1,0,0,0,0,0,0,1,0,2,7
5564,1969,Graduation,Together,"? 62,882",0,1,09-08-2012,26,0,509,133,497,78,24,97,2,0,0,0,0,0,0,7,5,6,4
5682,1953,Phd,Single,"? 64,108",0,1,23-03-2013,8,0,948,10,86,13,21,21,4,0,0,0,0,0,0,6,9,11,5
7458,1956,Master,Together,"? 34,941",1,1,06-03-2013,26,0,39,2,25,4,3,24,2,0,0,0,0,0,0,3,0,3,8
5237,1950,Phd,Single,"? 48,767",1,2,01-01-2014,79,0,28,1,21,3,0,10,3,0,0,0,0,0,0,2,1,3,5
7761,1978,2N Cycle,Together,"? 38,702",1,0,01-08-2013,71,0,13,11,24,13,8,40,2,0,0,0,0,0,0,3,0,4,6
5278,1964,Graduation,Married,"? 82,224",0,0,25-01-2014,83,0,307,26,360,138,31,40,1,1,0,0,0,0,0,6,9,5,3
3560,1952,Graduation,Together,"? 83,844",0,0,12-05-2013,57,0,901,31,345,75,31,191,1,0,0,0,0,1,0,4,4,11,1
7235,1975,2N Cycle,Married,"? 17,003",1,0,09-12-2013,37,0,2,5,12,4,8,7,3,0,0,0,0,0,0,2,0,4,5
10548,1995,Graduation,Single,"? 71,163",0,0,09-03-2014,30,0,283,17,372,138,106,44,1,0,0,0,0,0,0,3,8,12,1
2281,1970,Graduation,Single,"? 33,697",1,0,15-09-2013,34,0,4,3,7,0,3,11,1,0,0,1,0,0,0,1,0,2,7
4073,1954,2N Cycle,Married,"? 63,564",0,0,29-01-2014,0,0,769,80,252,15,34,65,1,0,0,1,0,0,1,10,10,7,6
6974,1972,Phd,Together,"? 83,443",0,0,31-12-2013,89,0,518,42,742,55,56,84,1,0,0,0,0,0,0,6,10,5,2
7938,1958,Phd,Together,"? 51,518",0,1,03-10-2013,92,0,350,8,66,17,4,4,2,0,0,0,0,0,0,3,2,10,3
7094,1975,Graduation,Widow,"? 58,330",0,1,25-12-2013,87,0,445,53,213,104,98,151,1,0,0,0,0,0,0,6,4,13,4
3667,1969,Graduation,Married,"? 80,952",0,0,28-02-2013,20,0,778,178,689,41,27,44,1,1,0,0,1,1,1,8,5,11,8
7723,1979,Graduation,Together,"? 75,507",0,0,02-05-2014,56,0,709,93,374,104,80,80,1,0,0,0,0,0,0,8,6,6,3
3870,1978,2N Cycle,Together,"? 63,855",0,0,09-02-2013,28,0,359,35,314,93,116,89,1,0,0,0,0,0,0,7,3,13,4
4012,1972,Phd,Together,"? 62,220",0,1,11-08-2012,55,0,799,12,375,16,12,12,5,0,0,0,0,0,1,7,6,5,6
5909,1964,Graduation,Married,"? 58,512",0,1,19-09-2013,25,0,895,10,101,13,0,152,5,0,0,0,0,0,0,3,4,8,8
10470,1979,Master,Married,"? 40,662",1,0,15-03-2013,0,0,40,2,23,0,4,23,2,0,0,0,0,0,0,2,1,3,4
6488,1959,Phd,Married,"? 38,829",0,1,06-04-2014,86,0,76,0,7,0,0,16,1,0,0,0,0,0,0,3,2,2,5
10270,1981,2N Cycle,Married,"? 35,523",1,0,03-10-2013,8,0,11,5,22,12,5,11,2,0,0,0,0,0,0,3,0,3,7
6887,1967,Graduation,Single,"? 79,146",1,1,24-04-2014,33,0,245,16,223,21,43,16,2,0,0,0,0,0,0,8,1,8,6
6406,1988,Master,Married,"? 78,285",0,0,28-10-2013,13,0,647,107,391,175,67,40,1,0,0,0,0,0,0,6,4,10,3
7573,1978,Phd,Single,"? 31,626",1,0,10-05-2013,12,0,39,1,9,2,1,34,1,0,0,1,0,0,1,2,1,2,7
4508,1952,Graduation,Single,"? 75,127",0,0,22-05-2014,92,0,203,35,305,46,17,227,1,0,0,0,0,0,0,2,11,5,1
221,1955,Graduation,Married,"? 48,726",0,1,27-04-2013,90,0,138,3,38,4,0,59,3,0,0,0,0,0,0,3,2,4,6
5331,1977,Graduation,Married,"? 74,985",0,0,11-09-2012,8,0,587,51,898,247,0,86,1,0,0,0,0,0,0,3,6,7,2
1911,1987,Graduation,Together,"? 67,430",0,0,05-09-2012,6,0,595,97,291,127,133,121,1,0,0,0,0,0,0,11,5,12,6
20,1965,2N Cycle,Married,"? 46,891",0,1,01-09-2013,91,0,43,12,23,29,15,61,1,0,0,0,0,0,0,2,1,4,4
8786,1956,Master,Married,"? 62,058",0,1,26-05-2013,52,0,301,7,74,10,0,58,4,0,0,0,0,0,0,6,1,7,6
10582,1979,Graduation,Married,"? 72,063",0,1,03-07-2013,3,0,180,32,348,76,32,90,2,0,0,0,0,0,0,5,2,12,2
1915,1951,Phd,Married,"? 78,939",0,0,12-12-2013,57,0,794,115,243,150,0,205,1,0,0,0,0,0,0,8,5,6,3
8897,1965,Graduation,Single,"? 42,720",1,1,24-04-2013,9,0,392,5,91,28,26,112,8,0,0,0,0,0,1,7,3,7,8
2371,1972,Graduation,Married,"? 33,622",1,1,13-04-2013,22,0,39,1,22,3,4,12,3,0,0,0,0,0,0,2,0,4,7
4303,1957,Phd,Together,"? 6,835",0,1,08-12-2012,76,0,107,2,12,2,2,12,0,0,0,0,0,0,0,0,0,1,20
6825,1953,Graduation,Together,"? 41,452",1,1,06-03-2013,86,0,13,0,3,0,0,0,1,0,0,0,0,0,0,1,0,2,7
1072,1965,Phd,Single,"? 40,760",0,1,30-08-2013,64,0,70,0,17,0,0,6,2,0,0,0,0,0,0,2,1,3,6
4964,1958,Phd,Together,"? 74,250",0,0,26-01-2014,90,0,680,11,392,75,0,0,1,0,0,0,0,0,0,2,11,4,1
2461,1955,Master,Single,"? 51,124",1,1,18-12-2013,79,0,26,1,11,0,1,4,2,0,0,0,0,0,0,1,0,3,3
10736,1971,Graduation,Single,"? 72,258",0,1,12-09-2013,28,0,522,0,522,227,120,134,2,0,0,0,0,0,0,6,9,5,2
3194,1974,Phd,Single,"? 71,466",0,0,05-04-2014,86,0,412,12,546,78,182,0,1,0,0,0,0,0,0,4,4,10,1
10839,1976,Graduation,Together,"? 36,283",1,1,14-04-2014,42,0,6,5,5,8,0,5,2,0,0,0,0,0,0,1,0,3,4
49,1970,Graduation,Single,"? 20,587",1,0,11-05-2014,39,0,2,3,6,4,1,9,1,0,0,0,0,0,0,1,1,2,7
4290,1972,Graduation,Married,"? 30,467",1,0,19-03-2014,8,0,1,3,8,2,5,5,1,0,0,0,0,0,0,1,0,2,7
10219,1972,Graduation,Together,"? 31,590",1,0,18-06-2013,40,0,6,2,15,6,6,3,1,0,0,0,0,0,0,1,0,3,8
4211,1986,Basic,Married,"? 20,425",1,0,29-10-2012,5,0,4,12,5,3,16,17,2,0,0,0,0,0,0,2,0,3,7
1135,1960,Master,Together,"? 17,144",1,1,15-02-2014,96,0,18,2,19,0,2,6,5,0,0,0,0,0,0,3,0,4,7
6299,1968,Phd,Divorced,"? 42,564",0,1,02-01-2013,28,0,324,48,186,39,18,198,6,0,0,1,0,0,1,6,8,4,7
10846,1978,Master,Married,"? 43,783",1,0,29-05-2014,22,0,327,9,125,25,4,139,6,0,0,1,0,0,0,7,1,8,7
347,1976,Graduation,Divorced,"? 40,780",0,1,08-09-2012,30,0,229,27,71,13,3,34,4,0,0,0,0,0,0,7,1,5,9
6543,1945,Master,Together,"? 62,847",0,0,15-01-2013,45,0,521,168,706,80,76,61,1,0,0,0,0,0,0,3,6,4,2
10446,1957,Phd,Married,"? 82,017",0,0,07-11-2012,58,0,184,23,446,30,23,23,1,1,0,0,1,1,1,5,4,7,2
3479,1950,Graduation,Single,"? 16,813",0,0,19-07-2013,49,0,4,8,11,12,2,13,1,0,0,1,0,0,0,2,0,3,7
11075,1978,Graduation,Married,"? 51,267",1,1,29-10-2013,37,0,183,2,64,7,2,12,4,0,0,0,0,0,0,3,3,5,4
4442,1961,Graduation,Single,"? 46,524",0,1,05-04-2013,70,0,31,19,35,26,14,52,2,0,0,0,0,0,0,1,1,5,3
199,1962,Master,Single,"? 45,183",0,0,20-01-2013,33,0,219,3,60,12,9,12,1,0,0,0,1,0,0,4,1,7,7
6722,1954,Phd,Married,"? 70,421",0,1,28-06-2014,98,0,479,28,136,75,14,35,3,0,0,0,0,0,0,10,3,7,6
796,1965,2N Cycle,Divorced,"? 60,161",0,1,23-10-2012,17,0,584,44,212,46,8,177,3,0,0,0,0,0,0,11,4,8,8
3749,1973,Graduation,Together,"? 73,926",0,0,02-03-2013,54,0,627,91,597,159,91,15,1,0,0,0,0,0,0,6,5,12,3
8523,1968,Graduation,Married,"? 19,329",1,0,14-12-2013,39,0,24,1,16,12,2,5,3,0,0,0,0,0,0,4,0,3,8
310,1970,Master,Married,"? 61,872",0,1,13-12-2013,81,0,330,5,159,36,27,16,4,0,0,0,0,0,0,4,4,9,4
8629,1956,Graduation,Widow,"? 46,984",1,1,26-03-2013,71,0,19,1,10,2,1,8,1,0,0,0,0,0,0,1,0,3,5
236,1951,Graduation,Married,"? 34,838",1,1,19-01-2013,62,0,28,23,29,29,14,47,3,0,0,0,0,0,0,2,1,4,6
9930,1944,Phd,Single,"? 82,716",0,0,05-11-2013,8,0,606,148,228,15,148,22,1,0,0,0,0,0,0,6,8,13,2
3483,1958,Graduation,Married,"? 48,192",0,0,06-04-2013,76,0,1039,43,204,153,58,29,3,1,1,0,1,0,1,2,8,12,8
4599,1976,Master,Married,"? 49,681",0,2,04-11-2013,66,0,411,0,26,0,0,21,6,0,0,0,0,0,0,7,1,7,7
7326,1971,Master,Married,"? 56,850",0,1,23-03-2014,83,0,34,1,19,2,7,0,1,0,0,0,0,0,0,1,1,3,2
7352,1957,Graduation,Married,"? 55,267",0,1,21-10-2013,28,0,161,28,136,32,3,45,4,0,0,0,0,0,0,3,4,6,3
2350,1972,Graduation,Married,"? 59,666",1,1,22-03-2013,87,0,623,53,178,23,17,133,7,0,0,0,1,0,0,3,2,8,8
9145,1972,Graduation,Single,"? 72,504",0,1,06-04-2013,43,0,604,26,470,123,161,94,2,0,0,0,0,0,0,5,9,6,2
2964,1981,Graduation,Married,"? 26,872",0,0,16-10-2013,0,0,3,10,8,3,16,32,1,0,0,0,0,0,0,1,1,2,6
5585,1972,Graduation,Single,"? 21,359",1,0,20-04-2013,1,0,12,2,17,6,1,10,2,0,0,0,0,0,1,2,0,3,8
9687,1975,Graduation,Single,"? 73,170",0,0,31-05-2014,1,0,184,174,256,50,30,32,1,0,0,0,0,0,0,5,4,6,2
3732,1955,Master,Married,"? 52,750",0,1,04-02-2013,72,0,393,0,239,90,69,69,6,0,0,0,0,0,0,5,7,9,4
6303,1986,Phd,Together,"? 91,820",0,0,23-11-2013,72,0,410,73,747,76,161,30,0,0,0,0,0,0,0,5,5,12,1
11176,1970,Phd,Together,"? 65,968",0,1,12-05-2014,12,0,376,9,83,19,4,4,2,0,0,0,0,0,0,5,4,7,3
2986,1976,Graduation,Married,"? 30,772",1,1,12-03-2014,89,0,7,2,4,2,1,4,1,0,0,0,0,0,0,1,0,2,6
7462,1954,Graduation,Single,"? 22,507",0,0,24-11-2012,67,0,68,0,226,51,157,68,3,0,0,0,0,0,0,10,2,4,9
3900,1972,Graduation,Married,"? 65,685",0,1,29-03-2014,54,0,642,14,49,0,7,57,1,0,0,0,0,0,0,9,2,9,5
7034,1978,2N Cycle,Married,"? 25,804",1,0,01-09-2013,34,0,8,7,9,13,6,12,2,0,0,0,0,0,0,2,0,3,8
9493,1980,Phd,Single,"? 76,412",0,0,05-05-2013,15,0,840,53,804,23,71,17,1,1,0,0,0,1,1,5,4,8,3
1143,1972,Graduation,Married,"? 22,063",1,0,08-08-2013,43,0,7,10,13,3,11,11,2,0,0,0,0,0,0,2,0,3,7
1,1961,Graduation,Single,"? 57,091",0,0,15-06-2014,0,0,464,5,64,7,0,37,1,0,1,0,0,0,1,7,3,7,5
3855,1963,Graduation,Married,"? 22,419",0,0,18-04-2013,74,0,30,3,47,19,21,42,1,0,0,0,0,0,0,3,2,2,8
5536,1959,Graduation,Together,"? 87,771",0,1,22-05-2013,61,0,1492,38,287,50,57,33,1,1,1,0,1,1,1,5,10,4,6
5989,1959,2N Cycle,Divorced,"? 78,353",0,1,16-04-2013,51,0,752,122,476,39,153,34,1,0,0,0,0,0,0,10,2,11,8
9499,1954,Graduation,Married,"? 93,404",1,2,07-05-2013,97,0,1279,15,287,20,0,15,3,0,0,0,1,1,0,3,4,7,5
6768,1962,Graduation,Divorced,"? 37,859",1,2,12-01-2013,75,0,22,1,8,2,1,2,2,0,0,0,0,0,0,1,0,3,8
2150,1958,Phd,Widow,"? 80,995",0,1,11-05-2013,83,0,860,28,409,73,56,56,1,0,0,0,0,0,0,8,9,4,4
6646,1984,Graduation,Together,"? 16,529",1,0,01-03-2014,23,0,3,0,5,13,0,1,1,0,0,0,0,0,0,1,0,3,6
4887,1976,Phd,Divorced,"? 55,412",1,1,22-11-2013,65,0,10,5,28,11,1,8,1,0,0,0,0,0,0,2,0,3,5
8560,1992,Graduation,Single,"? 48,789",0,0,10-09-2012,94,0,351,16,156,7,5,145,1,0,0,0,0,0,0,6,4,7,6
3321,1967,Phd,Together,"? 56,575",0,2,05-05-2013,42,0,421,5,90,0,16,10,3,0,0,0,0,0,0,7,3,7,5
11003,1980,2N Cycle,Together,"? 25,130",1,0,02-10-2013,10,0,2,5,7,0,18,18,2,0,0,0,0,0,0,2,0,3,7
10402,1967,Graduation,Married,"? 35,441",1,1,14-02-2013,94,0,25,1,9,2,1,1,2,0,0,0,0,0,0,1,0,3,8
9904,1956,Graduation,Married,"? 71,391",0,1,29-03-2013,50,0,336,123,274,46,123,141,5,0,0,0,0,0,0,6,5,12,3
6141,1972,Master,Single,"? 49,494",1,0,25-04-2013,46,0,191,9,97,0,6,82,2,0,0,0,0,0,0,6,1,5,7
5687,1980,Graduation,Divorced,"? 81,702",0,0,23-09-2012,98,0,563,50,774,28,31,187,1,0,0,0,0,0,0,7,7,12,3
10856,1980,2N Cycle,Single,"? 45,889",0,1,02-07-2013,42,0,31,0,6,0,1,8,1,0,0,0,0,0,0,1,0,3,6
5121,1977,Graduation,Single,"? 56,628",0,1,21-03-2014,30,0,479,5,82,7,17,171,2,0,0,1,0,0,0,7,6,5,5
4186,1950,Graduation,Together,"? 34,026",1,1,05-08-2013,11,0,18,6,15,12,8,17,3,0,0,0,0,0,0,2,1,3,5
368,1974,Graduation,Married,"? 40,049",0,1,29-11-2012,61,0,91,65,52,10,44,28,3,0,0,0,0,0,0,3,2,6,5
3312,1988,Graduation,Single,"? 34,176",1,0,12-05-2014,12,0,5,7,24,19,14,20,4,0,0,0,0,0,0,3,0,4,6
11121,1981,Graduation,Married,"? 19,419",1,0,10-11-2012,76,0,2,14,28,16,3,7,4,0,0,0,0,0,0,4,0,3,9
5332,1960,2N Cycle,Married,"? 82,504",0,0,27-07-2013,2,0,362,50,431,134,35,54,1,0,0,0,0,0,0,3,6,7,1
5848,1970,Graduation,Together,"? 81,205",0,0,13-01-2014,43,0,724,74,929,97,55,130,1,0,1,1,0,1,1,5,6,7,2
10343,1991,2N Cycle,Single,"? 61,618",0,0,29-09-2012,27,0,605,91,399,0,45,205,2,0,0,0,0,0,0,3,6,8,3
5935,1956,Master,Single,"? 55,284",0,1,24-12-2012,60,0,547,7,140,0,7,63,3,0,0,0,0,0,0,7,5,8,5
2895,1963,Graduation,Single,"? 49,980",0,1,23-10-2013,79,0,104,1,54,13,9,14,2,0,0,0,0,0,0,3,1,5,5
10262,1980,Graduation,Married,"? 15,072",2,0,10-05-2013,96,0,8,2,15,0,10,18,4,0,0,0,0,0,0,3,1,3,5
7848,1974,Graduation,Single,"? 49,166",0,1,13-06-2013,17,0,224,2,25,7,0,110,2,0,0,0,0,0,0,5,3,3,6
9477,1954,Phd,Married,"? 65,324",0,1,11-01-2014,0,0,384,0,102,21,32,5,3,0,0,0,0,0,0,6,2,9,4
4856,1957,2N Cycle,Married,"? 82,347",0,0,06-11-2012,38,0,556,54,845,202,133,63,1,1,0,1,0,0,0,7,7,10,3
7186,1966,Phd,Together,"? 30,843",1,1,26-05-2014,43,0,24,0,2,0,0,9,2,0,0,1,0,0,0,1,1,2,5
5794,1974,Phd,Married,"? 46,374",0,1,17-03-2014,1,0,408,0,21,0,0,17,3,1,0,0,1,0,1,7,1,7,8
1456,1979,Graduation,Single,"? 60,474",0,1,01-04-2013,25,0,265,199,303,234,9,170,7,0,0,0,0,0,0,10,2,12,7
4877,1973,Master,Married,"? 38,576",0,1,04-03-2014,2,0,34,0,7,0,0,0,1,0,0,0,0,0,0,1,0,3,7
425,1985,Graduation,Married,"? 55,357",2,0,19-02-2013,66,0,374,64,116,84,25,64,3,0,0,0,0,0,0,6,2,11,5
3007,1966,Graduation,Together,"? 37,758",1,1,04-10-2012,49,0,27,2,10,0,0,1,2,0,0,0,0,0,0,1,0,3,8
1031,1989,2N Cycle,Married,"? 85,710",0,0,05-05-2013,5,0,600,20,350,29,30,33,1,0,0,0,0,1,0,6,9,10,2
4297,1969,Graduation,Together,"? 23,228",1,0,26-01-2014,71,0,13,2,18,6,1,0,2,0,0,0,0,0,0,2,0,3,8
807,1969,Master,Together,"? 44,602",1,1,15-02-2014,35,0,167,2,89,0,0,34,6,0,0,0,0,0,0,6,1,4,8
9553,1987,Graduation,Married,"? 7,500",0,0,09-01-2013,94,0,0,2,3,4,1,5,1,0,0,0,0,0,0,0,0,3,6
4271,1989,2N Cycle,Together,"? 38,683",1,0,04-10-2012,80,0,46,35,69,84,41,66,6,0,0,0,0,0,0,4,1,6,7
4120,1975,2N Cycle,Single,"? 49,514",1,0,17-12-2013,61,0,88,39,78,58,13,93,2,0,0,0,0,0,0,6,1,4,7
2036,1973,Phd,Together,"? 57,906",0,1,11-06-2013,29,0,243,11,119,10,3,15,3,0,0,0,0,0,0,4,2,8,4
115,1966,Master,Single,"? 43,456",0,1,26-03-2013,0,0,275,11,68,25,7,7,3,0,0,0,0,0,0,5,1,8,5
4259,1986,Master,Single,"? 19,485",2,0,24-09-2013,80,0,6,0,4,0,0,0,1,0,0,0,0,0,0,1,0,2,7
8687,1978,Graduation,Together,"? 53,172",0,1,06-05-2013,54,0,121,62,90,68,20,125,3,0,0,0,0,0,0,2,3,8,3
2447,1979,Graduation,Together,"? 30,545",1,0,17-10-2012,71,0,4,12,15,19,7,12,2,0,0,0,0,0,0,2,0,3,7
10140,1983,Phd,Together,"? 70,123",0,0,28-09-2013,27,0,1308,0,396,23,0,0,1,0,1,0,1,0,0,5,7,4,3
9353,1959,Graduation,Single,"? 62,450",0,1,06-01-2014,61,0,515,47,267,62,66,38,2,0,0,0,1,0,0,5,5,4,3
3623,1976,Graduation,Together,"? 21,675",1,0,11-06-2014,55,0,4,0,16,17,4,4,3,0,0,0,0,0,0,4,0,3,7
738,1981,2N Cycle,Single,"? 42,395",1,1,04-04-2014,35,0,48,13,57,24,15,25,4,0,0,0,0,0,0,3,1,4,7
7631,1978,Master,Together,"? 61,346",1,0,06-10-2013,34,0,562,58,168,43,16,142,1,0,0,0,0,0,0,5,7,10,3
4789,1953,Graduation,Together,"? 80,812",0,0,17-09-2013,95,0,769,22,500,210,143,33,1,1,0,1,0,1,0,4,8,5,2
773,1971,Master,Divorced,"? 42,835",1,1,30-06-2013,64,0,379,4,93,12,9,98,7,0,0,0,0,0,0,6,6,4,6
10602,1983,Graduation,Married,"? 39,922",1,0,14-02-2013,30,0,29,12,59,19,1,36,2,0,0,0,0,0,0,3,0,4,8
1446,1956,Master,Single,"? 86,424",0,0,05-04-2014,12,0,387,68,569,89,45,68,1,0,0,0,0,0,0,6,9,12,1
3270,1978,2N Cycle,Together,"? 17,117",1,0,17-01-2013,96,0,12,23,38,30,18,7,4,0,0,0,0,0,0,3,1,3,9
8443,1972,Graduation,Single,"? 24,762",1,0,10-02-2014,16,0,6,10,12,3,15,40,3,0,0,1,0,0,1,3,1,2,8
9653,1975,Graduation,Married,"? 35,797",0,1,16-10-2012,16,0,27,1,14,4,1,21,2,0,0,0,0,0,0,2,0,3,8
8916,1975,Graduation,Divorced,"? 36,627",2,0,23-07-2013,78,0,9,1,5,0,0,1,1,0,0,0,0,0,0,0,0,3,5
8017,1981,2N Cycle,Married,"? 51,111",1,1,19-06-2014,83,0,22,0,19,6,5,3,2,0,0,0,0,0,0,2,0,3,6
5830,1972,Phd,Single,"? 86,857",0,0,12-09-2012,96,0,899,102,838,133,102,40,1,0,0,0,0,0,1,5,6,10,2
4597,1970,Phd,Together,"? 82,072",0,0,02-07-2013,67,0,889,55,685,168,92,129,1,0,0,0,0,0,0,3,2,13,1
7023,1953,Phd,Single,"? 46,231",2,1,26-11-2012,87,0,189,2,55,0,5,12,4,0,0,0,0,0,0,6,1,4,9
8086,1959,Graduation,Married,"? 42,243",1,1,11-12-2013,34,0,48,0,2,0,0,5,2,0,0,0,0,0,0,2,0,3,7
8825,1962,Graduation,Together,"? 51,195",1,1,01-04-2013,46,0,230,14,156,82,24,58,8,0,0,0,0,0,0,9,2,5,8
2930,1978,Master,Single,"? 68,092",0,0,16-12-2013,7,0,852,60,207,78,36,48,2,0,0,0,0,0,0,2,6,10,5
